Date,Close,Volume,SMA_21,MSTD_21,Day_of_week,Weekend,Invalid_Days,diff_close_mean,diff_close_mean_z_score,meta
2014-11-12,7.261903762817383,42336.0,7.436885379609608,0.19449272534385462,2,0,0,-0.17498161679222513,-0.8996820651408185,0
2014-11-13,7.079364776611328,33642.0,7.4153434208461215,0.20804154509603895,3,0,0,-0.3359786442347934,-1.6149593778477966,-1
2014-11-14,7.111111164093018,18018.0,7.39758080527896,0.2175805803956977,4,0,0,-0.286469641185942,-1.3166140133690278,-1
2014-11-15,7.060846487681071,17640.0,7.39758080527896,0.2175805803956977,5,1,1,-0.3367343175978883,-1.547630385880461,-1
2014-11-16,7.010581811269124,17262.0,7.39758080527896,0.2175805803956977,6,1,1,-0.3869989940098355,-1.7786467583918983,-1
2014-11-17,6.960317134857178,16884.0,7.3681023461478095,0.2331020928623662,0,0,0,-0.4077852112906317,-1.7493845991824972,-1
2014-11-18,6.944444179534912,198198.0,7.343914917537144,0.24968275240553992,1,0,0,-0.39947073800223176,-1.5999132264987335,-1
2014-11-19,7.055554866790771,9324.0,7.3397576695396785,0.2538891355259411,2,0,0,-0.28420280274890786,-1.1193972603836349,-1
2014-11-20,7.09920597076416,24948.0,7.3397576695396785,0.2538891355259411,3,0,1,-0.2405516987755183,-0.947467477397984,0
2014-11-21,7.142857074737549,40572.0,7.3246405238196965,0.2557958201700049,4,0,0,-0.18178344908214772,-0.7106584031018658,0
2014-11-22,7.142857074737549,42714.0,7.3246405238196965,0.2557958201700049,5,1,1,-0.18178344908214772,-0.7106584031018658,0
2014-11-23,7.142857074737549,44856.0,7.3246405238196965,0.2557958201700049,6,1,1,-0.18178344908214772,-0.7106584031018658,0
2014-11-24,7.142857074737549,46998.0,7.301208950224376,0.2483819654554914,0,0,0,-0.1583518754868276,-0.637533708199935,0
2014-11-25,7.17460298538208,20286.0,7.267951238723028,0.21209802306599487,1,0,0,-0.09334825334094798,-0.4401184508537471,0
2014-11-26,7.063491821289062,23058.0,7.240362417130243,0.19811318616580753,2,0,0,-0.1768705958411818,-0.8927754848844484,0
2014-11-27,6.952380180358887,23562.0,7.214285282861619,0.1982698198601906,3,0,0,-0.26190510250273213,-1.3209529452713165,-1
2014-11-28,7.222221851348877,57708.0,7.213907378060477,0.19824561545691863,4,0,0,0.00831447328839996,0.04194026318936069,0
2014-11-29,7.0423275629679365,199666.66666666666,7.213907378060477,0.19824561545691863,5,1,1,-0.1715798150925405,-0.8654910964718261,0
2014-11-30,6.862433274586995,341625.3333333333,7.213907378060477,0.19824561545691863,6,1,1,-0.35147410347348185,-1.7729224561330175,-1
2014-12-01,6.682538986206055,483584.0,7.196144717080252,0.22767054886033763,0,0,0,-0.5136057308741977,-2.2559164259285214,-2
2014-12-02,6.753967761993408,157642.0,7.170823460533505,0.2460397189543288,1,0,0,-0.41685569854009685,-1.694261805824432,-1
2014-12-03,6.738094806671143,43092.0,7.145880176907494,0.26235508543889113,2,0,0,-0.4077853702363514,-1.554326151346262,-1
2014-12-04,6.666666030883789,16884.0,7.108087267194476,0.2717889833879861,3,0,0,-0.44142123631068664,-1.6241321881709454,-1
2014-12-05,6.730157852172852,11718.0,7.0668929644993375,0.2595441437035517,4,0,0,-0.3367351123264859,-1.2974097874891788,-1
2014-12-06,6.666665871938069,14112.0,7.0668929644993375,0.2595441437035517,5,1,1,-0.4002270925612681,-1.5420386175940952,-1
2014-12-07,6.603173891703288,16506.0,7.0668929644993375,0.2595441437035517,6,1,1,-0.4637190727960494,-1.7866674476990083,-1
2014-12-08,6.539681911468506,18900.0,7.024942874908447,0.27047422807379823,0,0,0,-0.4852609634399414,-1.7941116493640168,-1
2014-12-09,6.333333015441895,120582.0,6.964096296401251,0.27569082928813105,1,0,0,-0.6307632809593553,-2.287937116327252,-2
2014-12-10,6.269841194152832,13230.0,6.9085407711210705,0.2927551864957465,2,0,0,-0.6386995769682384,-2.181684924572697,-2
2014-12-11,6.17460298538208,70812.0,6.857142448425293,0.32233362472916843,3,0,0,-0.6825394630432129,-2.1174938345842667,-2
2014-12-12,5.634920120239258,88704.0,6.779667036873954,0.4050878783185859,4,0,0,-1.1447469166346957,-2.8259224180842972,-2
2014-12-13,5.608465035756429,69888.0,6.779667036873954,0.4050878783185859,5,1,1,-1.1712020011175248,-2.8912294437910084,-2
2014-12-14,5.5820099512736,51072.0,6.779667036873954,0.4050878783185859,6,1,1,-1.1976570856003539,-2.95653646949772,-2
2014-12-15,5.555554866790771,32256.0,6.7071046602158315,0.4785386287607037,0,0,0,-1.151549793425061,-2.4063883753904864,-2
2014-12-16,5.777777194976807,232092.0,6.643612566448393,0.5096938542598731,1,0,0,-0.8658353714715865,-1.6987361417744908,-1
2014-12-17,5.888887882232666,103824.0,6.592592125847226,0.5296413538507657,2,0,0,-0.7037042436145597,-1.328642936391328,-1
2014-12-18,6.039681911468506,19404.0,6.549508208320255,0.5363454301436114,3,0,0,-0.5098262968517489,-0.9505558697782477,0
2014-12-19,6.484126091003418,45990.0,6.522297314235142,0.5237351869761703,4,0,0,-0.03817122323172395,-0.0728826784621991,0
2014-12-20,6.388888041178386,57666.0,6.522297314235142,0.5237351869761703,5,1,1,-0.1334092730567562,-0.254726580100539,0
2014-12-21,6.293649991353353,69342.0,6.522297314235142,0.5237351869761703,6,1,1,-0.22864732288178935,-0.4365704817388806,0
2014-12-22,6.19841194152832,81018.0,6.4773237364632745,0.5080995553623496,0,0,0,-0.2789117949349542,-0.5489313895109574,0
2014-12-23,6.468253135681152,28098.0,6.445199739365351,0.4847050566917968,1,0,0,0.0230533963158015,0.04756169963058621,0
2014-12-24,6.394179026285808,30408.0,6.445199739365351,0.4847050566917968,2,0,1,-0.051020713079543256,-0.10526135920216971,0
2014-12-25,6.320104916890462,32718.0,6.445199739365351,0.4847050566917968,3,0,1,-0.1250948224748889,-0.25808441803492743,0
2014-12-26,6.246030807495117,35028.0,6.400982016608829,0.456363871305201,4,0,0,-0.15495120911371174,-0.33953434716589453,0
2014-12-27,6.301586469014485,23730.0,6.400982016608829,0.456363871305201,5,1,1,-0.09939554759434355,-0.2177988965473367,0
2014-12-28,6.3571421305338545,12432.0,6.400982016608829,0.456363871305201,6,1,1,-0.043839886074974466,-0.09606344592877687,0
2014-12-29,6.412697792053223,1134.0,6.369991824740455,0.43048864368978823,0,0,0,0.042705967312767434,0.09920347014668641,0
2014-12-30,6.380951881408691,40068.0,6.342780953361874,0.4093778395965598,1,0,0,0.03817092804681721,0.09324131488024487,0
2014-12-31,6.43650754292806,61488.0,6.342780953361874,0.4093778395965598,2,0,1,0.0937265895661854,0.2289488597100238,0
2015-01-01,6.492063204447429,82908.0,6.342780953361874,0.4093778395965598,3,0,1,0.14928225108555448,0.3646564045398049,0
2015-01-02,6.547618865966797,104328.0,6.310657001677013,0.360463290414868,4,0,0,0.23696186428978372,0.6573814049609801,0
2015-01-03,6.317459901173909,110502.0,6.310657001677013,0.360463290414868,5,1,1,0.006802899496896053,0.01887265549028971,0
2015-01-04,6.087300936381022,116676.0,6.310657001677013,0.360463290414868,6,1,1,-0.22335606529599072,-0.6196360939803982,0
2015-01-05,5.857141971588135,122850.0,6.271352381933303,0.36287831507520857,0,0,0,-0.41421041034516826,-1.1414581503976637,-1
2015-01-06,6.309523105621338,228438.0,6.25018835067749,0.3458862955881496,1,0,0,0.059334754943847656,0.17154410481327126,0
2015-01-07,6.769841194152832,78246.0,6.251700083414714,0.3481870880282848,2,0,0,0.5181411107381182,1.4881112153591038,1
2015-01-08,6.555554866790771,255276.0,6.24640907560076,0.3423615097507684,3,0,0,0.3091457911900104,0.9029805699100395,0
2015-01-09,6.253967761993408,29862.0,6.2237333570207864,0.3239964791171393,4,0,0,0.030234404972621753,0.09331707879976886,0
2015-01-10,6.166666189829509,27972.0,6.2237333570207864,0.3239964791171393,5,1,1,-0.05706716719127769,-0.1761351461188112,0
2015-01-11,6.079364617665608,26082.0,6.2237333570207864,0.3239964791171393,6,1,1,-0.14436873935517802,-0.445587371037394,0
2015-01-12,5.992063045501709,24192.0,6.197656268165225,0.31929936642287987,0,0,0,-0.20559322266351643,-0.6438886019937443,0
2015-01-13,5.960317134857178,52416.0,6.179893607185001,0.3217403951776846,1,0,0,-0.21957647232782307,-0.6824647312519139,0
2015-01-14,5.650793075561523,57078.0,6.150415125347319,0.3408772391363401,2,0,0,-0.4996220497857955,-1.4656949553207408,-1
2015-01-15,5.753967761993408,34272.0,6.130384876614525,0.3515754452753537,3,0,0,-0.37641711462111704,-1.070658146578773,-1
2015-01-16,6.190475940704346,41454.0,6.156839915684292,0.33283135629390614,4,0,0,0.03363602502005403,0.10106026485783327,0
2015-01-17,6.037036577860515,33306.0,6.156839915684292,0.33283135629390614,5,1,1,-0.11980333782377706,-0.35995207650442923,0
2015-01-18,5.883597215016683,25158.0,6.156839915684292,0.33283135629390614,6,1,1,-0.27324270066760903,-0.8209644178666945,0
2015-01-19,5.730157852172852,17010.0,6.165154343559628,0.3189511235298856,0,0,0,-0.43499649138677654,-1.3638343285096393,-1
2015-01-20,5.944444179534912,6804.0,6.173090866633824,0.3107994167393594,1,0,0,-0.22864668709891145,-0.7356728320074605,0
2015-01-21,6.007936000823975,54180.0,6.178759824661982,0.30641111790216013,2,0,0,-0.1708238238380071,-0.5574987781368713,0
2015-01-22,5.888887882232666,16758.0,6.171579156603132,0.31155703640596333,3,0,0,-0.2826912743704657,-0.9073499916147453,0
2015-01-23,5.825396060943604,47250.0,6.140211059933617,0.3116768984811641,4,0,0,-0.31481499899001264,-1.0100684411457534,-1
2015-01-24,5.849205652872722,46368.0,6.140211059933617,0.3116768984811641,5,1,1,-0.2910054070608954,-0.9336765364356384,0
2015-01-25,5.87301524480184,45486.0,6.140211059933617,0.3116768984811641,6,1,1,-0.26719581513177726,-0.8572846317255207,0
2015-01-26,5.896824836730957,44604.0,6.125849769228981,0.3157822122823317,0,0,0,-0.22902493249802358,-0.7252622965769174,0
2015-01-27,5.730157852172852,37170.0,6.090702374776204,0.31684049722779345,1,0,0,-0.36054452260335257,-1.1379369927706495,-1
2015-01-28,5.746030807495117,108738.0,6.06689285096668,0.3233051823778483,2,0,0,-0.3208620434715632,-0.9924432423621662,0
2015-01-29,5.793650150299072,16632.0,6.03741439183553,0.31838316260663846,3,0,0,-0.24376424153645804,-0.7656316984250455,0
2015-01-30,5.84920597076416,9450.0,6.012093157995315,0.3107488298530735,4,0,0,-0.16288718723115458,-0.5241763494593688,0
2015-01-31,5.947089672088623,20916.0,6.012093157995315,0.3107488298530735,5,1,1,-0.0650034859066917,-0.20918336502643076,0
2015-02-01,6.044973373413086,32382.0,6.012093157995315,0.3107488298530735,6,1,1,0.0328802154177712,0.10580961940650728,0
2015-02-02,6.142857074737549,43848.0,5.992818786984398,0.28755926295194706,0,0,0,0.15003828775315053,0.5217647528127893,0
2015-02-03,6.182538986206055,57582.0,6.008313882918585,0.2886477171213851,1,0,0,0.17422510328746998,0.6035907888861046,0
2015-02-04,6.261903762817383,40068.0,6.006046295166016,0.28634096304014117,2,0,0,0.2558574676513672,0.8935412695929901,0
2015-02-05,6.158730030059814,15372.0,5.976945763542538,0.23043100461112562,3,0,0,0.1817842665172753,0.7888880527342823,0
2015-02-06,6.309523105621338,51282.0,5.965229965391613,0.2043166284681414,4,0,0,0.3442931402297251,1.6850960335977252,1
2015-02-07,6.341269016265869,67830.0,5.965229965391613,0.2043166284681414,5,1,1,0.3760390508742564,1.840472083420715,1
2015-02-08,6.3730149269104,84378.0,5.965229965391613,0.2043166284681414,6,1,1,0.4077849615187876,1.995848133243705,1
2015-02-09,6.404760837554932,100926.0,5.9724105880374,0.21721426951247247,0,0,0,0.43235024951753154,1.9904320765294194,1
2015-02-10,6.293650150299072,28854.0,5.9867718787420365,0.22826719374338872,1,0,0,0.30687827155703573,1.3443818470998476,1
2015-02-11,6.3730149269104,30618.0,6.006424154554095,0.24315546701005086,2,0,0,0.36659077235630555,1.5076394409883964,1
2015-02-12,6.309523105621338,13734.0,6.0377922512236095,0.2374051416111367,3,0,0,0.27173085439772837,1.1445870656113095,1
2015-02-13,6.706348896026611,117558.0,6.08314373379662,0.269299440724307,4,0,0,0.6232051622299917,2.314171765651725,2
2015-02-14,6.72063455581665,126504.0,6.08314373379662,0.269299440724307,5,1,1,0.6374908220200304,2.3672192571415556,2
2015-02-15,6.73492021560669,135450.0,6.08314373379662,0.269299440724307,6,1,1,0.65177648181007,2.420266748631389,2
2015-02-16,6.749205875396728,144396.0,6.08314373379662,0.269299440724307,0,0,1,0.6660621416001087,2.473314240121219,2
2015-02-17,6.763491535186768,153342.0,6.08314373379662,0.269299440724307,1,0,1,0.6803478013901483,2.5263617316110527,2
2015-02-18,6.777777194976807,162288.0,6.111110460190546,0.3086271476029676,2,0,0,0.6666667347862605,2.160103995919023,2
2015-02-19,6.67460298538208,15146964.0,6.1560840379624135,0.31897791338056636,3,0,0,0.5185189474196665,1.625563795073898,1
2015-02-20,6.595238208770752,67914.0,6.187074229830787,0.328849122602044,4,0,0,0.4081639789399647,1.241189198591548,1
2015-02-21,6.558200836181641,50736.0,6.187074229830787,0.328849122602044,5,1,1,0.37112660635085337,1.128561947844913,1
2015-02-22,6.521163463592529,33558.0,6.187074229830787,0.328849122602044,6,1,1,0.33408923376174204,1.0159346970982779,1
2015-02-23,6.484126091003418,16380.0,6.209749948410761,0.33227896859277667,0,0,0,0.27437614259265697,0.8257403222197842,0
2015-02-24,6.563491821289062,193536.0,6.241873945508685,0.3323173281305393,1,0,0,0.3216178757803769,0.9678035075379533,0
2015-02-25,6.555554866790771,37044.0,6.2766434124537875,0.3246729732435659,2,0,0,0.27891145433698306,0.8590535009754166,0
2015-02-26,6.531745910644531,38178.0,6.306877749306815,0.3170070588797309,3,0,0,0.22486816133771637,0.7093474893977959,0
2015-02-27,6.642857074737549,52290.0,6.350339617047991,0.29584439846476474,4,0,0,0.2925174576895575,0.9887544236346139,0
2015-02-28,6.558200677235921,45318.0,6.350339617047991,0.29584439846476474,5,1,1,0.2078610601879296,0.7026026562158688,0
2015-03-01,6.473544279734294,38346.0,6.350339617047991,0.29584439846476474,6,1,1,0.12320466268630259,0.4164508887971267,0
2015-03-02,6.388887882232666,31374.0,6.38095185870216,0.2614474801355042,0,0,0,0.007936023530506375,0.03035417869161813,0
2015-03-03,6.52380895614624,27342.0,6.415721325647263,0.22552087691790534,1,0,0,0.10808763049897685,0.47927993175693073,0
2015-03-04,6.666666030883789,1190700.0,6.454647995176769,0.19070997858927377,2,0,0,0.21201803570702005,1.1117301636514616,1
2015-03-05,6.611111164093018,1188558.0,6.476945808955601,0.17947590664818225,3,0,0,0.13416535513741668,0.7475396427466691,0
2015-03-06,6.539681911468506,819756.0,6.49395261492048,0.16664612239549267,4,0,0,0.04572929654802582,0.2744096045601279,0
2015-03-07,6.582009951273601,1007370.0,6.49395261492048,0.16664612239549267,5,1,1,0.08805733635312052,0.5284091528042792,0
2015-03-08,6.624337991078694,1194984.0,6.49395261492048,0.16664612239549267,6,1,1,0.13038537615821433,0.7824087010484253,0
2015-03-09,6.666666030883789,1382598.0,6.513227008637928,0.16180239633017002,0,0,0,0.1534390222458608,0.9483111852852716,0
2015-03-10,6.626984119415283,685062.0,6.535524822416759,0.14149767473521327,1,0,0,0.09145929699852395,0.6463660775321793,0
2015-03-11,6.587300777435303,169722.0,6.5487523305983775,0.13197755608557762,2,0,0,0.038548446836925265,0.2920833509898415,0
2015-03-12,6.484126091003418,131796.0,6.552531628381638,0.12874481777052382,3,0,0,-0.06840553737822042,-0.5313265307512974,0
2015-03-13,6.52380895614624,175518.0,6.5634915715172175,0.11462709252990297,4,0,0,-0.03968261537097728,-0.3461887979111501,0
2015-03-14,6.492063045501709,165606.0,6.5634915715172175,0.11462709252990297,5,1,1,-0.07142852601550853,-0.6231382515165413,0
2015-03-15,6.460317134857177,155694.0,6.5634915715172175,0.11462709252990297,6,1,1,-0.10317443666004067,-0.9000877051219403,0
2015-03-16,6.428571224212646,145782.0,6.566137109483991,0.11058087052458085,0,0,0,-0.1375658852713455,-1.244029682699651,-1
2015-03-17,6.626984119415283,979902.0,6.5812543006170365,0.09423775022139466,1,0,0,0.04572981879824667,0.4852600862267263,0
2015-03-18,6.777777194976807,656586.0,6.584655648186093,0.10008614016727135,2,0,0,0.1931215467907137,1.9295533474260742,1
2015-03-19,6.682538986206055,778302.0,6.580120495387486,0.09278954824486237,3,0,0,0.10241849081856902,1.1037718445217217,1
2015-03-20,6.67460298538208,12632634.0,6.580120495387486,0.09278954824486237,4,0,0,0.09448248999459441,1.018244961655213,1
2015-03-21,6.645502249399821,8717982.0,6.580120495387486,0.09278954824486237,5,1,1,0.06538175401233559,0.704624122533711,0
2015-03-22,6.6164015134175616,4803330.0,6.580120495387486,0.09278954824486237,6,1,1,0.036281018030075884,0.3910032834121996,0
2015-03-23,6.587300777435303,888678.0,6.57974252246675,0.0927410417042951,0,0,0,0.007558254968552447,0.08149849117127614,0
2015-03-24,6.5,97398.0,6.580498422895159,0.09198434246025837,1,0,0,-0.0804984228951593,-0.875131796804858,0
2015-03-25,6.611111164093018,334278.0,6.582766010647728,0.0921309718671872,2,0,0,0.028345153445289206,0.3076615048210996,0
2015-03-26,6.555554866790771,135198.0,6.582766010647728,0.0921309718671872,3,0,0,-0.027211143856957776,-0.29535283635327775,0
2015-03-27,5.984126091003418,375354.0,6.556688876379104,0.1598825610825587,4,0,0,-0.5725627853756858,-3.5811459454920236,-3
2015-03-28,6.039681752522786,323526.0,6.556688876379104,0.1598825610825587,5,1,1,-0.5170071238563176,-3.2336680145456906,-3
2015-03-29,6.095237414042155,271698.0,6.556688876379104,0.1598825610825587,6,1,1,-0.46145146233694856,-2.886190083599352,-2
2015-03-30,6.150793075561523,219870.0,6.533257257370722,0.1812519314825326,0,0,0,-0.3824641818091985,-2.110124723531881,-2
2015-03-31,6.230157852172852,74340.0,6.525698684510731,0.1906400028560718,1,0,0,-0.2955408323378794,-1.5502561262601584,-1
2015-04-01,6.206348896026611,55440.0,6.510581538790748,0.20298446247456292,2,0,0,-0.30423264276413686,-1.4987976865582109,-1
2015-04-02,6.055554866790771,147546.0,6.481481007167271,0.22236873475435784,3,0,0,-0.42592614037650023,-1.9154047930659155,-1
2015-04-03,6.039681911468505,140899.5,6.481481007167271,0.22236873475435784,4,0,1,-0.44179909569876585,-1.9867860299102043,-1
2015-04-04,6.02380895614624,134253.0,6.481481007167271,0.22236873475435784,5,1,1,-0.4576720510210306,-2.058167266754489,-2
2015-04-05,6.007936000823975,127606.5,6.481481007167271,0.22236873475435784,6,1,1,-0.4735450063432962,-2.1295485035987776,-2
2015-04-06,5.992063045501709,120960.0,6.45200252532959,0.24427796143132377,0,0,0,-0.45993947982788086,-1.882852948063381,-1
2015-04-07,5.944444179534912,60858.0,6.42365787142799,0.2670665124039531,1,0,0,-0.4792136918930776,-1.7943608413481655,-1
2015-04-08,5.809523105621338,132426.0,6.382841541653588,0.29237078835455466,2,0,0,-0.5733184360322499,-1.960929268135342,-1
2015-04-09,5.817460060119629,30492.0,6.344292776925223,0.31132443098342055,3,0,0,-0.5268327168055942,-1.6922305619941869,-1
2015-04-10,5.817460060119629,27090.0,6.3076336951482865,0.326246547561552,4,0,0,-0.49017363502865763,-1.5024638228123408,-1
2015-04-11,5.814814408620198,36666.0,6.3076336951482865,0.326246547561552,5,1,1,-0.49281928652808826,-1.5105731852537365,-1
2015-04-12,5.8121687571207685,46242.0,6.3076336951482865,0.326246547561552,6,1,1,-0.495464938027518,-1.5186825476951293,-1
2015-04-13,5.809523105621338,55818.0,6.2755097434634255,0.34088340204621426,0,0,0,-0.4659866378420876,-1.3669971463700448,-1
2015-04-14,5.865078926086426,35154.0,6.244141646793911,0.3471431783417247,1,0,0,-0.37906272070748503,-1.091949213918699,-1
2015-04-15,6.055554866790771,37800.0,6.226378963107154,0.34677749771158367,2,0,0,-0.17082409631638384,-0.4926043282614,0
2015-04-16,5.817460060119629,185724.0,6.18783019837879,0.3450084552469936,3,0,0,-0.3703701382591609,-1.0735103230847218,-1
2015-04-17,5.619047164916992,215208.0,6.132652577899751,0.3385378411906937,4,0,0,-0.5136054129827592,-1.517128517084896,-1
2015-04-18,5.6375657717386884,157794.0,6.132652577899751,0.3385378411906937,5,1,1,-0.49508680616106293,-1.4624267834276978,-1
2015-04-19,5.656084378560384,100380.0,6.132652577899751,0.3385378411906937,6,1,1,-0.47656819933936756,-1.407725049770502,-1
2015-04-20,5.67460298538208,42966.0,6.084655625479562,0.32796447286654706,0,0,0,-0.410052640097482,-1.2502959131928222,-1
2015-04-21,5.809523582458496,128268.0,6.084655625479562,0.32796447286654706,1,0,1,-0.275132043021066,-0.8389080701830186,0
2015-04-22,5.944444179534912,213570.0,6.049886158534458,0.2997872611458048,2,0,0,-0.10544197899954622,-0.3517226802651343,0
2015-04-23,6.071427822113037,84924.0,6.025320779709589,0.27353473225483604,3,0,0,0.046107042403447984,0.1685601021244088,0
2015-04-24,6.19841194152832,530334.0,6.01095944359189,0.2546305142399443,4,0,0,0.18745249793643026,0.7361745252565817,0
2015-04-25,6.134919961293538,460152.0,6.01095944359189,0.2546305142399443,5,1,1,0.12396051770164807,0.4868250691464149,0
2015-04-26,6.071427981058757,389970.0,6.01095944359189,0.2546305142399443,6,1,1,0.060468537466866756,0.23747561303625156,0
2015-04-27,6.007936000823975,319788.0,5.9822368167695545,0.21438706282150588,0,0,0,0.025699184054420066,0.11987283055329072,0
2015-04-28,6.039681911468506,258804.0,5.9576714379446845,0.17046553785978735,1,0,0,0.0820104735238214,0.4810970859768577,0
2015-04-29,5.952380180358887,142758.0,5.956159727913993,0.1703599351495769,2,0,0,-0.0037795475551059,-0.022185659743222123,0
2015-04-30,6.190475940704346,257544.0,5.958049388158889,0.1728289776788926,3,0,0,0.23242655254545674,1.3448355459076624,1
2015-05-01,6.182539463043213,249417.0,5.958049388158889,0.1728289776788926,4,0,1,0.22449007488432393,1.2989145564548499,1
2015-05-02,6.17460298538208,241290.0,5.958049388158889,0.1728289776788926,5,1,1,0.21655359722319112,1.2529935670020373,1
2015-05-03,6.166666507720946,233163.0,5.958049388158889,0.1728289776788926,6,1,1,0.20861711956205742,1.2070725775492195,1
2015-05-04,6.158730030059814,225036.0,5.954648063296363,0.16783680542853655,0,0,0,0.20408196676345014,1.215954785616713,1
2015-05-05,6.103174209594727,508032.0,5.949734982990083,0.16149050537822096,1,0,0,0.15343922660464315,0.9501439496104046,0
2015-05-06,6.150793075561523,782460.0,5.954270135788691,0.16588825387864128,2,0,0,0.19652293977283275,1.1846706151757005,1
2015-05-07,6.119047164916992,277452.0,5.96031699861799,0.16960742396048742,3,0,0,0.15873016629900238,0.9358680333237119,0
2015-05-08,6.309523105621338,545202.0,5.97770170938401,0.18583322260783064,4,0,0,0.331821396237328,1.7855870526314905,1
2015-05-09,6.3571421305338545,491862.0,5.97770170938401,0.18583322260783064,5,1,1,0.37944042114984455,2.0418330792798494,2
2015-05-10,6.40476115544637,438522.0,5.97770170938401,0.18583322260783064,6,1,1,0.42705944606236024,2.2980791059282035,2
2015-05-11,6.452380180358887,385182.0,6.008313951038179,0.2083309919837551,0,0,0,0.4440662293207076,2.131541856025599,2
2015-05-12,6.214284896850586,252882.0,6.027210371834891,0.20815094260672118,1,0,0,0.18707452501569488,0.8987445488976338,0
2015-05-13,6.158730030059814,137214.0,6.043461322784424,0.20424159270998263,2,0,0,0.11526870727538974,0.5643743066529455,0
2015-05-14,6.214284896850586,226296.0,6.06273569379534,0.2001180450292122,3,0,0,0.15154920305524566,0.7572990383407118,0
2015-05-15,6.166666030883789,38808.0,6.077096984499977,0.1960034152747945,4,0,0,0.08956904638381236,0.45697696776475855,0
2015-05-16,6.145502090454102,84420.0,6.077096984499977,0.1960034152747945,5,1,1,0.06840510595412486,0.3489995613506106,0
2015-05-17,6.124338150024414,130032.0,6.077096984499977,0.1960034152747945,6,1,1,0.047241165524437356,0.24102215493646267,0
2015-05-18,6.103174209594727,175644.0,6.079364572252546,0.19601718722887343,0,0,0,0.02380963734218078,0.12146709009950331,0
2015-05-19,5.793650150299072,143262.0,6.078230767022996,0.197669739138132,1,0,0,-0.28458061672392354,-1.439677200793279,-1
2015-05-20,5.801587104797363,154854.0,6.086923145112538,0.17966106209351698,2,0,0,-0.28533604031517434,-1.5881907687189978,-1
2015-05-21,5.825396060943604,71820.0,6.094103767758324,0.1647524898312539,3,0,0,-0.26870770681471967,-1.6309781241542443,-1
2015-05-22,5.952380180358887,1935234.0,6.094481672559466,0.16440076671617124,4,0,0,-0.14210149220057922,-0.8643602766519303,0
2015-05-23,5.986771742502848,1490496.0,6.094481672559466,0.16440076671617124,5,1,1,-0.10770993005661822,-0.6551668353382647,0
2015-05-24,6.02116330464681,1045758.0,6.094481672559466,0.16440076671617124,6,1,1,-0.07331836791265633,-0.44597339402459363,0
2015-05-25,6.055554866790771,601020.0,6.09372581754412,0.16454848228886207,0,0,0,-0.038170950753348976,-0.23197388527923654,0
2015-05-26,5.8730149269104,577332.0,6.078230721609933,0.16944558347780508,1,0,0,-0.20521579469953277,-1.21110146684002,-1
2015-05-27,5.952380180358887,352548.0,6.0755852063496905,0.1710242895606718,2,0,0,-0.12320502599080374,-0.7203949000887157,0
2015-05-28,5.825396060943604,214074.0,6.065381118229458,0.17945822948372894,3,0,0,-0.2399850572858533,-1.337275297857612,-1
2015-05-29,5.722221851348877,271278.0,6.054421197800409,0.19320606565310897,4,0,0,-0.3321993464515325,-1.7194043330294735,-1
2015-05-30,5.735449155171712,274890.0,6.054421197800409,0.19320606565310897,5,1,1,-0.3189720426286975,-1.650942176946942,-1
2015-05-31,5.748676458994548,278502.0,6.054421197800409,0.19320606565310897,6,1,1,-0.3057447388058616,-1.5824800208644056,-1
2015-06-01,5.761903762817383,282114.0,6.034012998853411,0.20060917807219464,0,0,0,-0.27210923603602843,-1.3564146897511467,-1
2015-06-02,5.801587104797363,66780.0,6.017006192888532,0.2046062614461254,1,0,0,-0.21541908809116883,-1.0528469977830592,-1
2015-06-03,5.69841194152832,191646.0,5.997731799171085,0.21488953755816637,2,0,0,-0.2993198576427645,-1.3929010274022506,-1
2015-06-04,5.666666030883789,190260.0,5.997731799171085,0.21488953755816637,3,0,1,-0.3310657682872957,-1.540632326958602,-1
2015-06-05,5.634920120239258,188874.0,5.973166420346215,0.22573017216417432,4,0,0,-0.3382463001069569,-1.4984540917328022,-1
2015-06-06,5.621692816416423,163422.0,5.973166420346215,0.22573017216417432,5,1,1,-0.3514736039297919,-1.5570519464015822,-1
2015-06-07,5.608465512593587,137970.0,5.973166420346215,0.22573017216417432,6,1,1,-0.36470090775262776,-1.6156498010703662,-1
2015-06-08,5.595238208770752,112518.0,5.948223136720204,0.23744107043796145,0,0,0,-0.3529849279494517,-1.4866211953069826,-1
2015-06-09,5.595238208770752,214704.0,5.914209570203509,0.23423605119570906,1,0,0,-0.31897136143275695,-1.3617517875856342,-1
2015-06-10,5.555554866790771,418698.0,5.8715036028907415,0.21190048981937393,2,0,0,-0.3159487360999709,-1.491024095174526,-1
2015-06-11,5.730157852172852,224154.0,5.848449934096563,0.1986649255566724,3,0,0,-0.11829208192371166,-0.595435160948765,0
2015-06-12,5.634920120239258,307062.0,5.8235066050574895,0.19047450399583593,4,0,0,-0.1885864848182317,-0.9900878115548446,0
2015-06-13,5.595237731933594,228102.0,5.8235066050574895,0.19047450399583593,5,1,1,-0.22826887312389577,-1.1984221947567644,-1
2015-06-14,5.55555534362793,149142.0,5.8235066050574895,0.19047450399583593,6,1,1,-0.26795126142955983,-1.406756577958684,-1
