Date,Close,Volume,SMA_7,MSTD_7,SMA_14,MSTD_14,SMA_21,MSTD_21,Day_of_week,Weekend,Invalid_Days,diff_close_mean_7,diff_close_mean_z_score_7,diff_close_mean_z_score_7_diff,meta_7,meta_7_diff,Close_diff,diff_close_mean_14,diff_close_mean_z_score_14,diff_close_mean_z_score_14_diff,meta_14,meta_14_diff,diff_close_mean_21,diff_close_mean_z_score_21,diff_close_mean_z_score_21_diff,meta_21,meta_21_diff
2010-12-22,57.02999877929688,1659300.0,56.978571210588726,0.37830443403060793,56.822142464774,0.6436335844591843,56.13142830984933,1.2143032645608125,2,0,0,0.05142756870815646,0.13594228373224815,0.0,0,0.13594228373224815,0.0,0.20785631452288555,0.3229419961009922,0.0,0,0.3229419961009922,0.8985704694475487,0.739988514955152,0.0,0,0.739988514955152
2010-12-23,56.84999847412109,1456800.0,56.85999952043806,0.21786804979794736,56.839999607631135,0.6404564599702057,56.20666631062826,1.2071880054719761,3,0,0,-0.010001046316972406,-0.045904143935962434,-0.18184642766821058,0,-0.045904143935962434,-0.18000030517579546,0.009998866489951297,0.015612094053070286,-0.30732990204792193,0,0.015612094053070286,0.6433321634928291,0.5329179552619101,-0.20707055969324195,0,0.5329179552619101
2010-12-24,56.84999847412109,1456800.0,56.85999952043806,0.21786804979794736,56.839999607631135,0.6404564599702057,56.20666631062826,1.2071880054719761,4,0,1,-0.010001046316972406,-0.045904143935962434,0.0,0,-0.045904143935962434,0.0,0.009998866489951297,0.015612094053070286,0.0,0,0.015612094053070286,0.6433321634928291,0.5329179552619101,0.0,0,0.5329179552619101
2010-12-25,56.84999847412109,1456800.0,56.85999952043806,0.21786804979794736,56.839999607631135,0.6404564599702057,56.20666631062826,1.2071880054719761,5,1,1,-0.010001046316972406,-0.045904143935962434,0.0,0,-0.045904143935962434,0.0,0.009998866489951297,0.015612094053070286,0.0,0,0.015612094053070286,0.6433321634928291,0.5329179552619101,0.0,0,0.5329179552619101
2010-12-26,56.84999847412109,1456800.0,56.85999952043806,0.21786804979794736,56.839999607631135,0.6404564599702057,56.20666631062826,1.2071880054719761,6,1,1,-0.010001046316972406,-0.045904143935962434,0.0,0,-0.045904143935962434,0.0,0.009998866489951297,0.015612094053070286,0.0,0,0.015612094053070286,0.6433321634928291,0.5329179552619101,0.0,0,0.5329179552619101
2010-12-27,55.22999954223633,3026600.0,56.63571384974888,0.6565021430700421,56.724285398210796,0.7714592336855823,56.22142828078497,1.192473153780545,0,0,0,-1.4057143075125538,-2.1412181549612677,-2.0953140110253052,-2,-2.1412181549612677,-1.6199989318847585,-1.4942858559744678,-1.9369602316322554,-1.9525723256853256,-1,-1.9369602316322554,-0.9914287385486418,-0.831405499910397,-1.3643234551723071,0,-0.831405499910397
2010-12-28,54.7400016784668,2335900.0,56.348571232386995,0.9651837058649413,56.582856859479634,0.9362066103500598,56.25238073439825,1.1417391168750923,1,0,0,-1.6085695539201978,-1.666594187350782,0.47462396761048575,-1,-1.666594187350782,-0.48999786376953125,-1.8428551810128369,-1.96842786692541,-0.03146763529315466,-1,-1.96842786692541,-1.5123790559314543,-1.324627520926841,-0.49322202101644397,-1,-1.324627520926841
2010-12-29,55.11999893188477,2680300.0,56.09428514753069,1.0281181964089348,56.55857113429478,0.9713259457521057,56.29571406046549,1.075706666397865,2,0,0,-0.9742862156459182,-0.9476402801243634,0.7189539072264185,0,-0.9476402801243634,0.37999725341797586,-1.4385722024100076,-1.4810396126051273,0.48738825432028277,-1,-1.4810396126051273,-1.1757151285807197,-1.0929700124642208,0.23165750846262023,-1,-1.0929700124642208
2010-12-30,55.33000183105469,3486800.0,55.92714255196707,1.0461142441029176,56.50571414402553,1.018925891058394,56.37999979654948,0.9067024609669581,3,0,0,-0.5971407209123853,-0.5708178855976251,0.37682239452673827,0,-0.5708178855976251,0.21000289916991477,-1.1757123129708447,-1.1538742152774144,0.3271653973277129,-1,-1.1538742152774144,-1.0499979654947893,-1.1580402730737192,-0.06507026060949839,-1,-1.1580402730737192
2010-12-31,55.33000183105469,3486800.0,55.92714255196707,1.0461142441029176,56.50571414402553,1.018925891058394,56.37999979654948,0.9067024609669581,4,0,1,-0.5971407209123853,-0.5708178855976251,0.0,0,-0.5708178855976251,0.0,-1.1757123129708447,-1.1538742152774144,0.0,-1,-1.1538742152774144,-1.0499979654947893,-1.1580402730737192,0.0,-1,-1.1580402730737192
