Date,Close,Volume,SMA_7,MSTD_7,SMA_14,MSTD_14,SMA_21,MSTD_21,Day_of_week,Weekend,Invalid_Days,diff_close_mean_7,diff_close_mean_z_score_7,diff_close_mean_z_score_7_diff,meta_7,meta_7_diff,diff_close_mean_14,diff_close_mean_z_score_14,diff_close_mean_z_score_14_diff,meta_14,meta_14_diff,diff_close_mean_21,diff_close_mean_z_score_21,diff_close_mean_z_score_21_diff,meta_21,meta_21_diff
2010-12-22,2.778846025466919,3283280.0,2.829028981072562,0.0590782166559848,2.807737691061837,0.0478692414130645,2.7829665570032027,0.054338262507106,2,0,0,-0.050182955605643,-0.8494324718340887,0.0,0,-0.8494324718340887,-0.0288916655949185,-0.6035538634425358,0.0,0,-0.6035538634425358,-0.0041205315362837,-0.0758311242606426,0.0,0,-0.0758311242606426
2010-12-23,2.769229888916016,2195440.0,2.8125454017094205,0.0570461618288509,2.8041204724993025,0.0487864188669254,2.7851033097221736,0.052778214339138,3,0,0,-0.0433155127934044,-0.7593063477847807,0.0901261240493079,0,-0.7593063477847807,-0.0348905835832864,-0.7151700082446591,-0.1116161448021233,0,-0.7151700082446591,-0.0158734208061575,-0.300757064347788,-0.2249259400871453,0,-0.300757064347788
2010-12-24,2.769229888916016,2195440.0,2.8125454017094205,0.0570461618288509,2.8041204724993025,0.0487864188669254,2.7851033097221736,0.052778214339138,4,0,1,-0.0433155127934044,-0.7593063477847807,0.0,0,-0.7593063477847807,-0.0348905835832864,-0.7151700082446591,0.0,0,-0.7151700082446591,-0.0158734208061575,-0.300757064347788,0.0,0,-0.300757064347788
2010-12-25,2.769229888916016,2195440.0,2.8125454017094205,0.0570461618288509,2.8041204724993025,0.0487864188669254,2.7851033097221736,0.052778214339138,5,1,1,-0.0433155127934044,-0.7593063477847807,0.0,0,-0.7593063477847807,-0.0348905835832864,-0.7151700082446591,0.0,0,-0.7151700082446591,-0.0158734208061575,-0.300757064347788,0.0,0,-0.300757064347788
2010-12-26,2.769229888916016,2195440.0,2.8125454017094205,0.0570461618288509,2.8041204724993025,0.0487864188669254,2.7851033097221736,0.052778214339138,6,1,1,-0.0433155127934044,-0.7593063477847807,0.0,0,-0.7593063477847807,-0.0348905835832864,-0.7151700082446591,0.0,0,-0.7151700082446591,-0.0158734208061575,-0.300757064347788,0.0,0,-0.300757064347788
2010-12-27,2.771152973175049,1223040.0,2.792673553739275,0.0385731880019508,2.802884187017168,0.0494288369755949,2.7858053616115024,0.0524746352745592,0,0,0,-0.0215205805642262,-0.5579155283493249,0.2013908194354557,0,-0.5579155283493249,-0.0317312138421193,-0.6419575248712868,0.0732124833733723,0,-0.6419575248712868,-0.0146523884364535,-0.2792280186377463,0.0215290457100416,0,-0.2792280186377463
2010-12-28,2.732692003250122,1223040.0,2.773259707859584,0.0262161083058976,2.8011442593165805,0.0515495332773177,2.7847064563206265,0.0533691081874516,1,0,0,-0.0405677046094621,-1.5474342772811909,-0.9895187489318658,-1,-1.5474342772811909,-0.0684522560664584,-1.3278928384901212,-0.6859353136188344,-1,-1.3278928384901212,-0.0520144530705044,-0.9746172427654376,-0.6953892241276913,0,-0.9746172427654376
2010-12-29,2.673075914382935,1733160.0,2.7549445629119877,0.0428702341644825,2.794138755117144,0.0616195220294572,2.7826612563360307,0.0568426097177403,2,0,0,-0.0818686485290522,-1.9096851259300895,-0.3622508486488991,-1,-1.9096851259300895,-0.1210628407342087,-1.9646832164055832,-0.636790377915462,-1,-1.9646832164055832,-0.1095853419530956,-1.9278731658742707,-0.953255923108833,-1,-1.9278731658742707
2010-12-30,2.596153020858765,2280200.0,2.724724701472691,0.067165117460701,2.78108925478799,0.0813071017821225,2.7781435421534946,0.0672982774191223,3,0,0,-0.1285716806139261,-1.9142627225978524,-0.0045775966677625,-1,-1.9142627225978524,-0.1849362339292248,-2.2745397373134235,-0.3098565209078403,-2,-2.2745397373134235,-0.1819905212947294,-2.7042374377775413,-0.7763642719032706,-2,-2.7042374377775413
2010-12-31,2.596153020858765,2280200.0,2.724724701472691,0.067165117460701,2.78108925478799,0.0813071017821225,2.7781435421534946,0.0672982774191223,4,0,1,-0.1285716806139261,-1.9142627225978524,0.0,-1,-1.9142627225978524,-0.1849362339292248,-2.2745397373134235,0.0,-2,-2.2745397373134235,-0.1819905212947294,-2.7042374377775413,0.0,-2,-2.7042374377775413
