Date,Close,Volume,SMA_7,MSTD_7,SMA_14,MSTD_14,SMA_21,MSTD_21,Day_of_week,Weekend,Invalid_Days,diff_close_mean_7,diff_close_mean_z_score_7,diff_close_mean_z_score_7_diff,meta_7,meta_7_diff,diff_close_mean_14,diff_close_mean_z_score_14,diff_close_mean_z_score_14_diff,meta_14,meta_14_diff,diff_close_mean_21,diff_close_mean_z_score_21,diff_close_mean_z_score_21_diff,meta_21,meta_21_diff
2010-12-22,11.84392356872559,263418.0,11.778588567461286,0.1688498020642959,11.525328976767401,0.3397712307588398,11.208305540538968,0.5447633263401249,2,0,0,0.06533500126430347,0.38694153304026213,,0,0.38694153304026213,0.3185945919581883,0.9376738320270497,,0,0.9376738320270497,0.6356180281866219,1.1667783006923111,,1,1.1667783006923111
2010-12-23,11.90521812438965,342316.0,11.805530956813268,0.17232498476547226,11.589317389896935,0.31884019283282494,11.277906962803431,0.5354673072388492,3,0,0,0.09968716757638241,0.578483542082147,0.1915420090418849,0,0.578483542082147,0.3159007344927147,0.9907807785649803,0.05310694653793058,0,0.9907807785649803,0.6273111615862188,1.1715209371436042,0.004742636451293025,1,1.1715209371436042
2010-12-24,11.958261251449585,276302.25,11.817318303244456,0.1812392988962796,11.60363059384482,0.3234759045585751,11.277906962803431,0.5354673072388492,4,0,1,0.14094294820512943,0.7776621795794347,0.1991786374972877,0,0.7776621795794347,0.35463065760476553,1.0963124381357094,0.10553165957072919,1,1.0963124381357094,0.6803542886461535,1.27058044337836,0.0990595062347559,1,1.27058044337836
2010-12-25,12.01130437850952,210288.5,11.829105649675643,0.19015361302708697,11.617943797792705,0.3281116162843253,11.277906962803431,0.5354673072388492,5,1,1,0.18219872883387644,0.958166010802659,0.18050383122322422,0,0.958166010802659,0.39336058071681457,1.1988620981219626,0.1025496599862532,1,1.1988620981219626,0.7333974157060883,1.369639949613116,0.0990595062347559,1,1.369639949613116
2010-12-26,12.064347505569454,144274.75,11.84089299610683,0.19906792715789434,11.63225700174059,0.3327473280100754,11.277906962803431,0.5354673072388492,6,1,1,0.22345450946262524,1.1225038239604928,0.1643378131578338,1,1.1225038239604928,0.4320905038288636,1.2985543908433133,0.0996922927213506,1,1.2985543908433133,0.786440542766023,1.4686994558478719,0.0990595062347559,1,1.4686994558478719
2010-12-27,12.11739063262939,78261.0,11.852680342538017,0.20798224128870169,11.646570205688475,0.33738303973582556,11.356489272344678,0.5316131877248546,0,0,0,0.26471029009137226,1.2727542911893421,0.15025046722884938,1,1.2727542911893421,0.4708204269409144,1.3955070987254479,0.09695270788213461,1,1.3955070987254479,0.760901360284711,1.4313064044576118,-0.03739305139026006,1,1.4313064044576118
2010-12-28,12.11739063262939,189398.0,11.856048175266809,0.21267561653109762,11.710558686937603,0.3355206117005363,11.430805705842516,0.523242337476564,1,0,0,0.26134245736258066,1.2288313142111753,-0.04392297697816683,1,1.2288313142111753,0.4068319456917866,1.2125393537816331,-0.18296774494381474,1,1.2125393537816331,0.6865849267868729,1.3121738774007847,-0.11913252705682709,1,1.3121738774007847
2010-12-29,12.21168899536133,271265.0,11.91666875566755,0.24746103436803274,11.791386195591517,0.3070527592273944,11.52173664456322,0.4815550094569295,2,0,0,0.29502023969378044,1.1921886629432574,-0.03664265126791788,1,1.1921886629432574,0.42030279976981255,1.3688292553611234,0.1562899015794903,1,1.3688292553611234,0.6899523507981105,1.4327591599061542,0.12058528250536948,1,1.4327591599061542
2010-12-30,12.56530952453613,512838.0,12.061484745570592,0.2909977031713283,11.897472313472203,0.29886107359195846,11.60817713964553,0.49872595509049666,3,0,0,0.5038247789655372,1.7313702942490392,0.5391816313057818,1,1.7313702942490392,0.6678372110639259,2.2346075487091994,0.865778293348076,2,2.2346075487091994,0.957132384890599,1.919154948967759,0.48639578906160486,1,1.919154948967759
2010-12-31,12.60302925109863,465382.25,12.09886748450143,0.2990337541011914,11.920794435909816,0.3082733261056687,11.60817713964553,0.49872595509049666,4,0,1,0.5041617665971998,1.685969425466913,-0.045400868782126125,1,1.685969425466913,0.6822348151888136,2.2130841607585596,-0.021523387950639794,2,2.2130841607585596,0.994852111453099,1.9947871196568814,0.07563217068912231,1,1.9947871196568814
2011-01-01,12.64074897766113,417926.5,12.136250223432269,0.3070698050310545,11.944116558347428,0.317685578619379,11.60817713964553,0.49872595509049666,5,1,1,0.5044987542288606,1.642944848249862,-0.043024577217051,1,1.642944848249862,0.6966324193137012,2.192836144281956,-0.02024801647660368,2,2.192836144281956,1.032571838015599,2.070419290346004,0.07563217068912254,2,2.070419290346004
2011-01-02,12.67846870422363,370470.75,12.173632962363108,0.3151058559609176,11.967438680785042,0.3270978311330893,11.60817713964553,0.49872595509049666,6,1,1,0.5048357418605214,1.6021147570267176,-0.040830091223144516,1,1.6021147570267176,0.7110300234385871,2.1737534026915752,-0.019082741590380703,2,2.1737534026915752,1.070291564578099,2.146051461035126,0.07563217068912209,2,2.146051461035126
2011-01-03,12.71618843078613,323015.0,12.211015701293945,0.3231419068907807,11.990760803222654,0.3365100836467996,11.706292788187662,0.504627661226977,0,0,0,0.505172729492184,1.5633154311456365,-0.03879932588108104,1,1.5633154311456365,0.7254276275634748,2.155738157091549,-0.01801524560002621,2,2.155738157091549,1.009895642598467,2.001268896245117,-0.14478256479000917,2,2.001268896245117
2011-01-04,12.25883865356445,1085910.0,12.27028928484235,0.27972041069541026,12.02443892615182,0.33817566748842026,11.773649079459053,0.4774976487931026,1,0,0,-0.011450631277901024,-0.0409359876507893,-1.6042514187964259,0,-0.0409359876507893,0.2343997274126295,0.69313007985903,-1.462608077232519,0,0.69313007985903,0.4851895741053962,1.0161088234292572,-0.9851600728158596,1,1.0161088234292572
