Date,Close,Volume,SMA_7,MSTD_7,SMA_14,MSTD_14,SMA_21,MSTD_21,Day_of_week,Weekend,Invalid_Days,diff_close_mean_7,diff_close_mean_z_score_7,meta_7,diff_close_mean_14,diff_close_mean_z_score_14,meta_14,diff_close_mean_21,diff_close_mean_z_score_21,meta_21
2011-02-04,9.39244556427002,264364.0,9.62784549168178,0.18893717283760325,10.057705879211426,0.5394328847601546,10.236132122221447,0.5148360189967992,4,0,0,-0.23539992741176086,-1.2459164275422583,-1,-0.6652603149414062,-1.2332587310415783,-1,-0.8436865579514272,-1.638748119440867,-1
2011-02-05,9.39244556427002,264364.0,9.62784549168178,0.18893717283760325,10.057705879211426,0.5394328847601546,10.236132122221447,0.5148360189967992,5,1,1,-0.23539992741176086,-1.2459164275422583,-1,-0.6652603149414062,-1.2332587310415783,-1,-0.8436865579514272,-1.638748119440867,-1
2011-02-06,9.39244556427002,264364.0,9.62784549168178,0.18893717283760325,10.057705879211426,0.5394328847601546,10.236132122221447,0.5148360189967992,6,1,1,-0.23539992741176086,-1.2459164275422583,-1,-0.6652603149414062,-1.2332587310415783,-1,-0.8436865579514272,-1.638748119440867,-1
2011-02-07,9.241994857788086,302889.0,9.570530755179268,0.23798938712075804,9.930283001491002,0.5025691619282974,10.173017683483305,0.552088861540014,0,0,0,-0.3285358973911823,-1.3804644877902899,-1,-0.6882881437029162,-1.3695391517100601,-1,-0.9310228256952193,-1.686364081133959,-1
2011-02-08,9.02706527709961,270.0,9.52447441646031,0.3086172595715459,9.812071459633964,0.5067644556909551,10.10478587377639,0.6012138305705944,1,0,0,-0.4974091393607001,-1.611734677610884,-1,-0.7850061825343548,-1.5490553327463095,-1,-1.0777205966767802,-1.7925745248640526,-1
2011-02-09,9.005572319030762,440933.0,9.42929118020194,0.35486783842687425,9.687719072614398,0.47225457561622197,10.03211902436756,0.6381376028621978,2,0,0,-0.42371886117117796,-1.1940187734383585,-1,-0.6821467535836359,-1.444447102907443,-1,-1.0265467053367985,-1.6086604217217324,-1
2011-02-10,9.02706527709961,522867.0,9.321826253618513,0.34496661471361784,9.580254009791783,0.4351837187282079,9.966957682654972,0.668331770980026,3,0,0,-0.2947609765189032,-0.8544623275026366,0,-0.5531887326921741,-1.2711613713601857,-1,-0.9398924055553621,-1.406326088878172,-1
2011-02-11,9.1703519821167,1178475.0,9.22459602355957,0.25521033796917847,9.493258476257324,0.379386810393338,9.899749392554874,0.6743564172404806,4,0,0,-0.054244041442871094,-0.2125464112250112,0,-0.322906494140625,-0.8511273594510159,0,-0.7293974104381746,-1.0816200332502597,-1
2011-02-12,9.1703519821167,1178475.0,9.22459602355957,0.25521033796917847,9.493258476257324,0.379386810393338,9.899749392554874,0.6743564172404806,5,1,1,-0.054244041442871094,-0.2125464112250112,0,-0.322906494140625,-0.8511273594510159,0,-0.7293974104381746,-1.0816200332502597,-1
2011-02-13,9.1703519821167,1178475.0,9.22459602355957,0.25521033796917847,9.493258476257324,0.379386810393338,9.899749392554874,0.6743564172404806,6,1,1,-0.054244041442871094,-0.2125464112250112,0,-0.322906494140625,-0.8511273594510159,0,-0.7293974104381746,-1.0816200332502597,-1
2011-02-14,9.177515983581543,449727.0,9.148858751569476,0.14112073324264315,9.414450781685966,0.31177306399987925,9.8277648744129,0.6665102257611826,0,0,0,0.02865723201206727,0.20306889961231983,0,-0.2369347981044232,-0.7599591673016209,0,-0.6502488908313566,-0.9756022724013651,0
2011-02-15,9.349459648132324,976363.0,9.142717906406947,0.12918499824585217,9.385281699044365,0.29587378068918263,9.7527098882766,0.6240962167063847,1,0,0,0.20674174172537718,1.6003541009609077,1,-0.03582205091204038,-0.12107206940946107,0,-0.4032502401442759,-0.6461347294691115,0
2011-02-16,9.657526969909668,633973.0,9.20207963671003,0.23474750131707783,9.386305195944649,0.2968577514820547,9.687548546564011,0.5517591822792844,2,0,0,0.45544733319963804,1.9401583856880198,1,0.2712217739650189,0.9136422162161884,0,-0.030021576654343463,-0.054410651636690684,0
2011-02-17,9.82947063446045,264364.0,9.316708973475865,0.316661907061897,9.420591694968087,0.31915741658335384,9.646950630914597,0.5042472932852392,3,0,0,0.5127616609845838,1.6192716886668521,1,0.40887893949236265,1.281119968539338,1,0.18252000354585185,0.3619652618395022,0
2011-02-18,10.08738708496094,397664.0,9.471253940037318,0.39403855294903367,9.450272560119629,0.36091213931937816,9.615564028422037,0.4499767771028655,4,0,0,0.6161331449236211,1.5636367058817058,1,0.6371145248413104,1.7652898182998367,1,0.4718230565389021,1.0485497931175292,1
2011-02-19,10.08738708496094,397664.0,9.471253940037318,0.39403855294903367,9.450272560119629,0.36091213931937816,9.615564028422037,0.4499767771028655,5,1,1,0.6161331449236211,1.5636367058817058,1,0.6371145248413104,1.7652898182998367,1,0.4718230565389021,1.0485497931175292,1
2011-02-20,10.08738708496094,397664.0,9.471253940037318,0.39403855294903367,9.450272560119629,0.36091213931937816,9.615564028422037,0.4499767771028655,6,1,1,0.6161331449236211,1.5636367058817058,1,0.6371145248413104,1.7652898182998367,1,0.4718230565389021,1.0485497931175292,1
2011-02-21,9.987086296081543,672358.0,9.608399799891881,0.38050729962205876,9.465113026755196,0.3792869841992879,9.589635939825149,0.40831452298820003,0,0,0,0.3786864961896619,0.995214800256906,0,0.521973269326347,1.3761961023478932,1,0.39745035625639424,0.973392651693362,0
2011-02-22,9.49274730682373,2117711.0,9.654456274850029,0.335498645474244,9.439526149204799,0.36298753645340853,9.546991075788227,0.3652235408619168,1,0,0,-0.1617089680262982,-0.48199588942517047,0,0.05322115761893187,0.14661979344782022,0,-0.05424376896449701,-0.14852210467179447,0
2011-02-23,9.241994857788086,1833386.0,9.663667542593819,0.3207840638304991,9.406263147081647,0.3578249659515768,9.497523035321917,0.329460789011858,2,0,0,-0.42167268480573306,-1.3145063372865775,-1,-0.1642682892935614,-0.4590744216427628,0,-0.25552817753383117,-0.7755951119410273,0
2011-02-24,9.241994857788086,0.0,9.6483154296875,0.340305239018392,9.395516668047224,0.36052093839406335,9.472959609258742,0.3283103887308881,3,0,0,-0.40632057189941406,-1.1939885882199253,-1,-0.15352181025913758,-0.42583327044193003,0,-0.23096475147065654,-0.703495105237061,0
2011-02-25,8.883777618408203,322709.0,9.537779808044434,0.44604788253028926,9.369929722377233,0.3841896301532826,9.436796733311244,0.349746029682255,4,0,0,-0.6540021896362305,-1.466215209735515,-1,-0.4861521039690295,-1.265396215340498,-1,-0.5530191149030408,-1.5812019807786233,-1
2011-02-26,8.883777618408203,322709.0,9.537779808044434,0.44604788253028926,9.369929722377233,0.3841896301532826,9.436796733311244,0.349746029682255,5,1,1,-0.6540021896362305,-1.466215209735515,-1,-0.4861521039690295,-1.265396215340498,-1,-0.5530191149030408,-1.5812019807786233,-1
2011-02-27,8.883777618408203,322709.0,9.537779808044434,0.44604788253028926,9.369929722377233,0.3841896301532826,9.436796733311244,0.349746029682255,6,1,1,-0.6540021896362305,-1.466215209735515,-1,-0.4861521039690295,-1.265396215340498,-1,-0.5530191149030408,-1.5812019807786233,-1
2011-02-28,9.19900894165039,395570.0,9.447713851928711,0.4409556492444121,9.382211412702288,0.3750249080479118,9.429632413954963,0.35314891307186513,0,0,0,-0.2487049102783203,-0.5640134346945822,0,-0.18320247105189758,-0.4885074754247852,0,-0.23062347230457192,-0.6530487954741078,0
2011-03-01,9.320802688598633,233657.0,9.338201795305524,0.33902450061472356,9.404727867671422,0.35982731067785306,9.412915638514928,0.34939853856034225,1,0,0,-0.017399106706891487,-0.05132108940605533,0,-0.08392517907278929,-0.2332373796605061,0,-0.09211294991629515,-0.2636328998279051,0
2011-03-02,9.39244556427002,68813.0,9.25325311933245,0.19192143374284595,9.430826459612165,0.34319426291453997,9.39449305761428,0.3391626892141571,2,0,0,0.139192444937569,0.7252574255154423,0,-0.038380895342145394,-0.11183431510829993,0,-0.002047493344260687,-0.006036906208653867,0
2011-03-03,9.449761390686035,46480.0,9.247112274169922,0.1834834621941682,9.450784274509974,0.3349058540727077,9.37538819085984,0.3230828779033872,3,0,0,0.20264911651611328,1.1044543965584395,1,-0.0010228838239392246,-0.0030542428909503556,0,0.07437319982619428,0.23019851843846212,0
2011-03-04,9.313637733459473,50109.0,9.257346970694405,0.18514106832591873,9.460507256644112,0.32827230836974886,9.356624421619234,0.3141380748329079,4,0,0,0.056290762765067726,0.3040425513045791,0,-0.1468695231846393,-0.4474015000351876,0,-0.042986688159761144,-0.1368401082314713,0
2011-03-05,9.313637733459473,50109.0,9.257346970694405,0.18514106832591873,9.460507256644112,0.32827230836974886,9.356624421619234,0.3141380748329079,5,1,1,0.056290762765067726,0.3040425513045791,0,-0.1468695231846393,-0.4474015000351876,0,-0.042986688159761144,-0.1368401082314713,0
2011-03-06,9.313637733459473,50109.0,9.257346970694405,0.18514106832591873,9.460507256644112,0.32827230836974886,9.356624421619234,0.3141380748329079,6,1,1,0.056290762765067726,0.3040425513045791,0,-0.1468695231846393,-0.4474015000351876,0,-0.042986688159761144,-0.1368401082314713,0
2011-03-07,9.313637733459473,50109.0,9.257346970694405,0.18514106832591873,9.460507256644112,0.32827230836974886,9.356624421619234,0.3141380748329079,0,0,1,0.056290762765067726,0.3040425513045791,0,-0.1468695231846393,-0.4474015000351876,0,-0.042986688159761144,-0.1368401082314713,0
2011-03-08,9.313637733459473,50109.0,9.257346970694405,0.18514106832591873,9.460507256644112,0.32827230836974886,9.356624421619234,0.3141380748329079,1,0,1,0.056290762765067726,0.3040425513045791,0,-0.1468695231846393,-0.4474015000351876,0,-0.042986688159761144,-0.1368401082314713,0
2011-03-09,9.313637733459473,0.0,9.26758166721889,0.18612854455837846,9.457948548453194,0.32934230934359676,9.352871667771112,0.31415947828310964,2,0,0,0.046056066240582894,0.24744225207293552,0,-0.14431081499372134,-0.438178791183384,0,-0.03923393431163902,-0.12488540701064813,0
2011-03-10,8.869449615478516,1123341.0,9.265534809657506,0.1910659859642342,9.40165730885097,0.3586513449477693,9.335131418137323,0.33081095235456087,3,0,0,-0.39608519417899046,-2.07302829009625,-2,-0.5322076933724542,-1.4839138368488765,-1,-0.465681802658807,-1.4076976573607891,-1
2011-03-11,8.919599533081055,517423.0,9.225619179861885,0.23206679638521074,9.336666515895299,0.35760124411159405,9.330014001755487,0.3365954379696976,4,0,0,-0.3060196467808307,-1.3186705360161246,-1,-0.41706698281424437,-1.1662906370764563,-1,-0.410414468674432,-1.2193108473186736,-1
2011-03-12,8.919599533081055,517423.0,9.225619179861885,0.23206679638521074,9.336666515895299,0.35760124411159405,9.330014001755487,0.3365954379696976,5,1,1,-0.3060196467808307,-1.3186705360161246,-1,-0.41706698281424437,-1.1662906370764563,-1,-0.410414468674432,-1.2193108473186736,-1
2011-03-13,8.919599533081055,517423.0,9.225619179861885,0.23206679638521074,9.336666515895299,0.35760124411159405,9.330014001755487,0.3365954379696976,6,1,1,-0.3060196467808307,-1.3186705360161246,-1,-0.41706698281424437,-1.1662906370764563,-1,-0.410414468674432,-1.2193108473186736,-1
2011-03-14,8.73332691192627,975526.0,9.141694068908691,0.2907226040120209,9.239947932107109,0.3200837594552947,9.31704993475051,0.3544836700907645,0,0,0,-0.4083671569824219,-1.404662559246809,-1,-0.5066210201808392,-1.582776399036883,-1,-0.5837230228242412,-1.6466852272060393,-1
2011-03-15,8.604369163513184,793932.0,9.029111725943428,0.32767769957706283,9.14118242263794,0.28298910606737887,9.296921548389253,0.38265441566452657,1,0,0,-0.4247425624302448,-1.2962205330984216,-1,-0.5368132591247559,-1.8969396616876912,-1,-0.6925523848760697,-1.809863826276164,-1
2011-03-16,8.618698120117188,327315.0,8.910388401576451,0.299182954605455,9.078750337873187,0.29559589224552957,9.270652316865467,0.4097538088340385,2,0,0,-0.2916902814592639,-0.9749562164860895,0,-0.46005221775599914,-1.5563552465535209,-1,-0.6519541967482798,-1.591087581597903,-1
2011-03-17,8.633026123046875,48015.0,8.81315817151751,0.25337930341173925,9.035252571105957,0.3139613685287247,9.244724228268577,0.43253548306479955,3,0,0,-0.18013204847063413,-0.7109185558771588,0,-0.40222644805908203,-1.2811335673047364,-1,-0.6116981052217021,-1.4142148544378765,-1
2011-03-18,8.53989028930664,140696.0,8.702622822352819,0.14368688643840707,8.985102244785853,0.33384280916165493,9.206173306419736,0.4580584357075657,4,0,0,-0.16273253304617796,-1.1325496507013186,-1,-0.44521195547921266,-1.3335975592741613,-1,-0.6662830171130949,-1.4545808245707414,-1
2011-03-19,8.53989028930664,140696.0,8.702622822352819,0.14368688643840707,8.985102244785853,0.33384280916165493,9.206173306419736,0.4580584357075657,5,1,1,-0.16273253304617796,-1.1325496507013186,-1,-0.44521195547921266,-1.3335975592741613,-1,-0.6662830171130949,-1.4545808245707414,-1
2011-03-20,8.53989028930664,140696.0,8.702622822352819,0.14368688643840707,8.985102244785853,0.33384280916165493,9.206173306419736,0.4580584357075657,6,1,1,-0.16273253304617796,-1.1325496507013186,-1,-0.44521195547921266,-1.3335975592741613,-1,-0.6662830171130949,-1.4545808245707414,-1
2011-03-21,8.382274627685547,147.0,8.63302639552525,0.1657114341951111,8.949280602591378,0.3704501493828859,9.145447004409064,0.4792701824053772,0,0,0,-0.250751767839704,-1.5131832577374542,-1,-0.5670059749058307,-1.5305864388241635,-1,-0.7631723767235172,-1.5923635659812638,-1
2011-03-22,8.489740371704102,88773.0,8.571617943899971,0.11311602632901727,8.898618561880928,0.3819900379914217,9.08165032523019,0.4727891006994012,1,0,0,-0.08187757219586977,-0.7238370622896076,0,-0.4088781901768268,-1.0703896686070355,-1,-0.5919099535260877,-1.2519534664620438,-1
2011-03-23,8.575712203979492,388730.0,8.549101557050433,0.08859032242384336,8.845397812979561,0.3703727710700107,9.009665807088217,0.4246316309207996,2,0,0,0.026610646929059456,0.3003787118162403,0,-0.269685609000069,-0.7281464245358656,0,-0.43395360310872455,-1.0219530800560255,-1
2011-03-24,8.67601203918457,264644.0,8.559336253574916,0.0995054357172872,8.794223989759173,0.33696102488171126,8.947233699616932,0.3660847808358109,3,0,0,0.11667578560965453,1.172556903736911,1,-0.11821195057460265,-0.3508178746076062,0,-0.27122166043236184,-0.7408711714623417,0
2011-03-25,8.67601203918457,264644.0,8.567523956298828,0.10725990928635667,8.73895617893764,0.2797714545597181,8.908341544015068,0.3481790368127747,4,0,0,0.10848808288574219,1.0114504441366494,1,-0.06294413975306945,-0.22498413875756518,0,-0.2323295048304974,-0.6672702267122053,0
2011-03-26,8.67601203918457,264644.0,8.567523956298828,0.10725990928635667,8.73895617893764,0.2797714545597181,8.908341544015068,0.3481790368127747,5,1,1,0.10848808288574219,1.0114504441366494,1,-0.06294413975306945,-0.22498413875756518,0,-0.2323295048304974,-0.6672702267122053,0
2011-03-27,8.67601203918457,264644.0,8.567523956298828,0.10725990928635667,8.73895617893764,0.2797714545597181,8.908341544015068,0.3481790368127747,6,1,1,0.10848808288574219,1.0114504441366494,1,-0.06294413975306945,-0.22498413875756518,0,-0.2323295048304974,-0.6672702267122053,0
