Meta -1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Meta -2,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,-1,-1,0,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,0,1,2,2,2,2,3,3,3,3,3,3,3,3
Meta -3,-3,-3,-3,-2,-1,-1,0,-1,-2,-1,0,1,0,-3,-3,-1,-1,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,-2,-1,-1,-1,-1,-1,0,0,0,0,0,0,-2,-1,0,0,0,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,0,-3,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,-2,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,1,2,-2,-2,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,-1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,0,1,2,2,2,3,-1,-1,-2,-1,-1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,-1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,1,1,1,2,2,2,2,2,2,2,3,3,0,0,0,1,2,0,0,0,1,1,1,1,1,2,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,0,2,2,2,2,3,3,3,0,1,0,1,2,2,0,1,2,3,3,3,3,3
Meta -4,-2,-1,-1,-1,-2,1,0,0,0,-1,0,2,0,-3,0,-1,0,-3,-3,-1,-1,-3,-3,-2,-2,-2,-2,-1,-1,-1,0,0,0,-2,-1,-1,-1,0,0,-2,-1,0,0,-1,-2,-1,-1,-1,0,-1,-1,0,0,0,0,-2,-1,-1,0,0,-3,-3,-3,-2,-2,-2,-2,-1,-1,0,-2,-1,-1,0,0,0,-3,-2,-2,-2,-2,-1,-1,-1,0,-3,-2,-2,-2,-1,-1,-1,-1,-1,0,0,0,1,-1,-1,-1,0,0,0,0,1,1,-1,-2,-1,-1,0,0,-2,-1,-1,0,0,0,0,1,0,1,1,2,-2,0,-1,-2,-2,-1,0,-2,-1,-1,-1,-1,0,0,-2,-1,-1,0,0,0,-2,-1,-2,-2,-2,-1,-1,-1,0,0,0,-2,-2,-1,-1,-1,0,0,0,0,0,1,1,1,1,2,2,2,2,-1,0,0,0,1,1,1,2,0,1,2,2,3,-1,-1,0,0,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,3,0,1,1,2,2,3,-1,-1,-1,-1,0,-1,-1,0,0,0,1,1,0,0,1,1,1,2,2,2,-1,-1,-1,0,0,0,1,1,1,2,-1,0,0,0,1,1,1,1,2,2,2,0,1,1,1,2,2,2,3,0,0,1,2,0,1,1,2,2,2,2,0,3,0,0,0,2,2,-2,0,1,0,1,1,1,2,2,0,1,2,0,0,0,1,1,1,2,0,0,0,1,1,1,2,2,2,2,3,3,2,2,2,3,0,0,1,2,2,3,3,3,0,0,0,1,0,1,0,1,1,0,1,2,3,3
Meta -5,-1,-2,1,0,0,2,0,0,0,-1,0,2,0,-1,0,-1,0,-3,0,-1,0,-3,-1,-3,-2,-1,0,-2,-1,0,-2,-1,0,-1,-2,-1,0,-1,0,-2,-1,-1,0,-1,-2,-2,-1,0,0,-1,0,-2,-1,0,1,0,-1,0,-1,0,-2,-1,-3,-3,-2,-1,0,-1,0,0,-1,-1,0,-1,0,0,-3,-3,-2,-1,0,-2,-1,0,0,-3,-2,-1,0,-3,-2,-1,0,1,-1,0,1,1,-2,-1,0,-2,-1,0,1,0,1,-1,-2,-1,0,-1,0,-2,-1,0,-1,0,1,2,1,0,0,1,1,-2,0,-1,-2,-1,0,0,-2,-2,-1,0,1,-1,0,-1,-1,0,-1,0,1,-2,-1,-2,-1,0,-2,-1,0,-2,-1,0,-2,-1,-2,-1,0,-2,-1,0,1,2,-1,0,1,2,0,1,2,3,-1,-1,0,1,0,1,2,2,0,1,1,2,3,-1,0,0,1,0,1,2,-1,0,1,2,0,1,2,0,1,2,1,2,3,0,1,1,1,2,3,-1,0,-1,-1,0,-1,0,-1,0,1,0,1,0,1,0,1,2,2,3,2,-1,-1,0,-1,0,1,0,1,2,2,-1,-1,0,1,-1,0,1,2,1,2,3,0,0,1,2,0,1,2,0,0,0,1,2,0,0,1,0,1,2,3,0,3,-1,0,1,2,2,-1,0,1,0,0,1,2,1,2,0,2,2,-2,0,1,0,1,2,2,0,1,2,0,1,2,0,1,2,3,2,3,0,1,2,3,0,0,1,0,1,0,1,3,0,0,0,1,0,0,0,0,1,0,1,1,2,3
Meta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3,0,0,0,1,1,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2,0,1,0,0,0,0,2,0,0,1,1,0,0,1,2,1,1,1,1,1,1,2,1,1,11,8,1,1,7,3,0,1,1,1,0,5,3,2,4,1,1,1,1,1,1,0,7,1,3,3,0,1,0,4,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,12,5,1,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,0,1,1,1,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,8,2,1,0,1,3,1,0,1,0,1,3,0,1,1,0,0,0,1,2,0,2,10,1,1,0,1,0,1,3,0,0,0,0,1,5,1,1,1,1,11,3,1,2,2,1,2,10,1,1,3,3,2,1,13,4,1,2,11,4,3,2,16,15,2,1,26,224,40,1,8,42,1,2,2,9,3,1,2,51,1,1,3,0,2,6,4,1,3,1,2,1,7,57,2,1,1,1,2,1,0,0,0,1,1,1,0,0,0,0,11,3,1,0,4,0,1,0,0,6,0,2,0,0,0,0,0,6,0,0,1,0,0,0,0,9,5,0,10,76,5,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,1,2,1,1,5,53,6,0,6,10,0,1,0,1,1,0,0,13,0,0,0,1,0,6,0,0,2,0,3,0,7,26,1,0,2,0,0,0,0,3,0,1,3,1,1,2,2,4,52,13,0,2,9,1,5,2,3,24,2,1,1,4,1,2,1,61,11,1,6,27,1,1,7,62,26,2,78,632,66,2,1,19,60,2,1,0,2,1,1,1,17,7,15,48,5,2,1,1,1,1,1,1,1,16,3,1,4,2,2,10,2,1,11,45,2,0,3,2,0,2,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,19,2,0,3,0,1,2,3,0,2,0,0,0,0,2,0,12,1,0,3,0,1,0,0,11,3,1,6,47,3,0,2,0,1,1,1,1,0,0,3,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
