Date,Close,Volume,SMA_7,MSTD_7,SMA_14,MSTD_14,SMA_21,MSTD_21,Day_of_week,Weekend,Invalid_Days,diff_close_mean_7,diff_close_mean_z_score_7,meta_7,diff_close_mean_14,diff_close_mean_z_score_14,meta_14,diff_close_mean_21,diff_close_mean_z_score_21,meta_21
2010-12-22,13.73015785217285,288162.0,13.527210235595705,0.2817499418113432,13.356008461543492,0.42811740152327304,13.015494482857841,0.6442688882684617,2,0,0,0.20294761657714488,0.7203111215300142,0,0.37414939062935737,0.8739410948915098,0,0.7146633693150086,1.1092625801561506,1
2010-12-23,13.65079307556152,247086.0,13.499999455043248,0.25421621124015953,13.424035685403007,0.3895140526992721,13.055554980323429,0.6568533395071278,3,0,0,0.1507936205182716,0.5931707493501113,0,0.2267573901585127,0.5821545810404505,0,0.5952380952380913,0.9061963446585053,0
2010-12-24,13.65079307556152,247086.0,13.499999455043248,0.25421621124015953,13.424035685403007,0.3895140526992721,13.055554980323429,0.6568533395071278,4,0,1,0.1507936205182716,0.5931707493501113,0,0.2267573901585127,0.5821545810404505,0,0.5952380952380913,0.9061963446585053,0
2010-12-25,13.65079307556152,247086.0,13.499999455043248,0.25421621124015953,13.424035685403007,0.3895140526992721,13.055554980323429,0.6568533395071278,5,1,1,0.1507936205182716,0.5931707493501113,0,0.2267573901585127,0.5821545810404505,0,0.5952380952380913,0.9061963446585053,0
2010-12-26,13.65079307556152,247086.0,13.499999455043248,0.25421621124015953,13.424035685403007,0.3895140526992721,13.055554980323429,0.6568533395071278,6,1,1,0.1507936205182716,0.5931707493501113,0,0.2267573901585127,0.5821545810404505,0,0.5952380952380913,0.9061963446585053,0
2010-12-27,13.46825313568115,227934.0,13.502267020089286,0.25379109941600864,13.473355429513115,0.34223540865297936,13.100528489975702,0.650930782985938,0,0,0,-0.03401388440813591,-0.1340231571808636,0,-0.005102293831964033,-0.014908725698624798,0,0.36772464570544905,0.5649212716882572,0
2010-12-28,13.25396823883057,131670.0,13.522675241742816,0.22067814887227732,13.487527779170446,0.32738918558673685,13.153816495622907,0.6126063203695462,1,0,0,-0.2687070029122456,-1.2176420922751445,-1,-0.23355954033987558,-0.7134002912200577,0,0.10015174320766285,0.16348467176644163,0
2010-12-29,13.31746006011963,234612.0,13.47732380458287,0.22631473673876493,13.51473869596209,0.2919853957092218,13.224111329941522,0.5341328727786935,2,0,0,-0.15986374446323914,-0.7063779706390478,0,-0.19727863584245853,-0.6756455587899387,0,0.09334873017810885,0.1747668696975816,0
2010-12-30,13.30952262878418,275688.0,13.493196759905135,0.20652357115796857,13.528910977499825,0.275221203610302,13.295161928449359,0.42594447245034656,3,0,0,-0.18367413112095576,-0.889361587595561,0,-0.21938834871564517,-0.7971346169471991,0,0.014360700334821175,0.03371495878842574,0
2010-12-31,13.30952262878418,275688.0,13.493196759905135,0.20652357115796857,13.528910977499825,0.275221203610302,13.295161928449359,0.42594447245034656,4,0,1,-0.18367413112095576,-0.889361587595561,0,-0.21938834871564517,-0.7971346169471991,0,0.014360700334821175,0.03371495878842574,0
