Meta -1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3
Meta -2,-3,-3,-3,-3,-3,-3,-2,-1,-1,-1,-1,0,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-3,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,0,1,2,2,2,2,3,3,3,3,3,3,3
Meta -3,-3,-3,-2,-1,-1,0,-1,-2,-1,0,1,0,-3,-3,-1,-1,-3,-3,-2,-2,-2,-2,-1,-1,-1,0,0,0,-2,-2,-1,-1,-1,0,0,-2,-1,0,0,1,-3,-2,-2,-2,-2,-1,-1,-1,0,-3,-2,-2,-2,-1,-1,-1,-1,-1,0,0,0,1,-2,-1,-1,-1,0,0,0,0,1,1,1,2,-2,-2,-1,0,-2,-2,-2,-1,-1,-1,0,0,0,0,-2,-2,-2,-1,-1,-1,0,0,0,0,0,1,1,1,1,2,2,2,2,-1,0,0,0,1,1,1,2,2,2,0,1,2,2,3,-1,-1,-2,-1,-1,-1,0,0,0,1,1,1,2,-1,0,0,0,0,1,1,1,1,2,2,2,2,0,0,1,1,1,2,2,2,3,3,3,-1,0,0,1,1,2,0,0,0,1,1,1,2,2,0,0,0,1,1,1,2,2,2,2,3,3,0,2,2,2,3,0,1,0,1,2,2,0,1,2,3,3,3,3
Meta -4,-2,-1,-1,-2,1,0,0,0,-1,0,2,0,-3,0,-1,0,-3,-1,-3,-2,-1,0,-2,-1,0,-2,-1,0,-2,-1,-2,-1,0,-1,0,-2,-1,-1,0,0,-3,-3,-2,-1,0,-2,-1,0,0,-3,-2,-1,0,-3,-2,-1,0,1,-1,0,1,1,-1,-2,-1,0,-2,-1,0,1,0,1,1,2,-2,0,-1,1,-2,-1,0,-2,-1,0,-2,-1,0,1,-2,-1,0,-2,-1,0,-2,-1,0,1,2,-1,0,1,2,0,1,2,3,-1,-1,0,1,0,1,2,1,2,3,0,1,1,2,3,-2,-1,-1,-2,-1,0,-1,0,1,0,1,2,2,-1,-1,0,1,2,-1,0,1,2,0,1,2,3,-1,0,0,1,2,0,1,2,0,2,3,0,0,1,0,2,2,-2,0,1,0,1,2,1,2,0,1,2,0,1,2,0,1,2,3,2,3,0,0,1,2,3,0,0,0,1,0,1,0,1,1,0,1,2,3
Meta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3,0,0,1,1,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2,0,1,0,0,0,2,0,0,1,1,0,0,1,2,1,1,2,2,3,24,13,4,2,9,6,1,1,5,1,1,1,9,4,3,5,1,1,1,6,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,2,21,3,0,1,4,0,0,0,0,3,1,1,1,7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,4,3,0,5,2,0,0,1,1,2,0,14,1,1,4,0,0,0,7,0,2,1,19,5,1,3,12,4,3,2,22,18,3,2,37,333,64,2,17,70,1,3,0,2,13,6,1,5,80,2,1,1,3,0,0,0,1,0,2,0,0,0,20,4,0,2,9,0,2,0,0,0,8,4,0,17,110,4,1,0,0,5,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,1,3,0,2,1,0,0,4,82,20,1,3,14,1,0,1,0,8,4,0,6,44,2,0,1,0,0,3,0,1,1,4,1,2,3,84,14,1,10,38,1,1,1,1,7,90,44,3,118,983,106,5,1,34,88,3,1,2,2,1,1,2,24,10,17,78,7,1,2,0,1,2,1,1,1,0,1,0,0,1,1,0,29,4,2,8,2,0,0,2,15,4,1,1,20,76,3,1,4,5,0,0,0,0,1,1,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,4,0,0,0,0,0,3,1,0,5,97,14,0,0,2,8,0,0,0,0,0,0,0,5,2,5,20,3,1,3,1,0,0,0,1,0,1,1,0,1,1,3,4,70,6,5,16,3,1,2,3,60,20,0,1,52,376,50,1,14,40,2,1,1,4,11,5,1,11,33,1,1,0,1,1,0,0,0,0,0,4,0,0,12,1,0,6,2,0,0,4,9,1,3,5,34,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
